id,gateway_id,pkt_date_and_time,pkt_rssi,pkt_snr,pkt_data,pkt_size,pkt_longitude,pkt_latitude
1951,240AC4F01E023E3C,2018-02-06T15:42:24.759554Z,-51,6,"{""time"": ""2018-02-06T15:42:24.619918Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1952,240AC4F01E023C54,2018-02-06T15:42:30.435272Z,-48,6,"{""time"": ""2018-02-06T15:42:30.300226Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1953,240AC4F01E0286DC,2018-02-06T15:42:30.436860Z,-43,6,"{""time"": ""2018-02-06T15:42:30.300226Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1954,240AC4F01E025FF4,2018-02-06T15:42:30.439312Z,-48,7,"{""time"": ""2018-02-06T15:42:30.300226Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1955,240AC4F01E023C54,2018-02-06T15:42:31.728348Z,-47,6,"{""time"": ""2018-02-06T15:42:31.595908Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1956,240AC4F01E0286DC,2018-02-06T15:42:31.728937Z,-46,6,"{""time"": ""2018-02-06T15:42:31.595908Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1957,240AC4F01E023E3C,2018-02-06T15:42:31.729495Z,-47,7,"{""time"": ""2018-02-06T15:42:31.595908Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1958,240AC4F01E023E3C,2018-02-06T15:42:34.358642Z,-42,6,"{""time"": ""2018-02-06T15:42:34.220388Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1959,240AC4F01E025FF4,2018-02-06T15:42:34.360326Z,-46,7,"{""time"": ""2018-02-06T15:42:34.220388Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1960,240AC4F01E023C54,2018-02-06T15:42:34.356274Z,-43,7,"{""time"": ""2018-02-06T15:42:34.220388Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1961,240AC4F01E023E3C,2018-02-06T15:42:34.759613Z,-48,6,"{""time"": ""2018-02-06T15:42:34.619968Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1962,240AC4F01E025FF4,2018-02-06T15:42:34.761238Z,-48,6,"{""time"": ""2018-02-06T15:42:34.619968Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1963,240AC4F01E0286DC,2018-02-06T15:42:34.758690Z,-44,7,"{""time"": ""2018-02-06T15:42:34.619968Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1964,240AC4F01E025FF4,2018-02-06T15:42:40.439299Z,-47,6,"{""time"": ""2018-02-06T15:42:40.300256Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1965,240AC4F01E0286DC,2018-02-06T15:42:40.436583Z,-43,7,"{""time"": ""2018-02-06T15:42:40.300256Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1966,240AC4F01E0286DC,2018-02-06T15:42:41.730588Z,-45,7,"{""time"": ""2018-02-06T15:42:41.595951Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1967,240AC4F01E023C54,2018-02-06T15:42:40.435247Z,-48,7,"{""time"": ""2018-02-06T15:42:40.300256Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1968,240AC4F01E023C54,2018-02-06T15:42:41.729339Z,-47,6,"{""time"": ""2018-02-06T15:42:41.595951Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1969,240AC4F01E023E3C,2018-02-06T15:42:41.731633Z,-47,7,"{""time"": ""2018-02-06T15:42:41.595951Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1970,240AC4F01E023E3C,2018-02-06T15:42:44.358720Z,-42,6,"{""time"": ""2018-02-06T15:42:44.220597Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1971,240AC4F01E025FF4,2018-02-06T15:42:44.360197Z,-46,7,"{""time"": ""2018-02-06T15:42:44.220597Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1972,240AC4F01E023E3C,2018-02-06T15:42:44.758651Z,-48,7,"{""time"": ""2018-02-06T15:42:44.619813Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1973,240AC4F01E025FF4,2018-02-06T15:42:44.760429Z,-48,7,"{""time"": ""2018-02-06T15:42:44.619813Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1974,240AC4F01E0286DC,2018-02-06T15:42:44.757744Z,-44,6,"{""time"": ""2018-02-06T15:42:44.619813Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1975,240AC4F01E023C54,2018-02-06T15:42:44.356165Z,-44,7,"{""time"": ""2018-02-06T15:42:44.220597Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1976,240AC4F01E023C54,2018-02-06T15:42:50.435186Z,-51,6,"{""time"": ""2018-02-06T15:42:50.300089Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1977,240AC4F01E0286DC,2018-02-06T15:42:50.436720Z,-43,7,"{""time"": ""2018-02-06T15:42:50.300089Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1978,240AC4F01E025FF4,2018-02-06T15:42:50.439395Z,-47,6,"{""time"": ""2018-02-06T15:42:50.300089Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1979,240AC4F01E023E3C,2018-02-06T15:42:51.731724Z,-49,7,"{""time"": ""2018-02-06T15:42:51.596001Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1980,240AC4F01E023C54,2018-02-06T15:42:51.729193Z,-47,7,"{""time"": ""2018-02-06T15:42:51.596001Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1981,240AC4F01E0286DC,2018-02-06T15:42:51.730658Z,-47,6,"{""time"": ""2018-02-06T15:42:51.596001Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1982,240AC4F01E023E3C,2018-02-06T15:42:54.358737Z,-42,7,"{""time"": ""2018-02-06T15:42:54.220349Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1983,240AC4F01E025FF4,2018-02-06T15:42:54.360390Z,-46,7,"{""time"": ""2018-02-06T15:42:54.220349Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1984,240AC4F01E023C54,2018-02-06T15:42:54.356301Z,-43,7,"{""time"": ""2018-02-06T15:42:54.220349Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1985,240AC4F01E0286DC,2018-02-06T15:42:54.757641Z,-44,7,"{""time"": ""2018-02-06T15:42:54.619974Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1986,240AC4F01E023E3C,2018-02-06T15:42:54.758368Z,-53,6,"{""time"": ""2018-02-06T15:42:54.619974Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1987,240AC4F01E025FF4,2018-02-06T15:42:54.761260Z,-47,7,"{""time"": ""2018-02-06T15:42:54.619974Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1988,240AC4F01E023C54,2018-02-06T15:43:00.435215Z,-50,6,"{""time"": ""2018-02-06T15:43:00.300082Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1989,240AC4F01E025FF4,2018-02-06T15:43:00.439208Z,-49,7,"{""time"": ""2018-02-06T15:43:00.300082Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1990,240AC4F01E0286DC,2018-02-06T15:43:00.436674Z,-42,7,"{""time"": ""2018-02-06T15:43:00.300082Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
1991,240AC4F01E023E3C,2018-02-06T15:43:01.731420Z,-46,6,"{""time"": ""2018-02-06T15:43:01.595905Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1992,240AC4F01E023C54,2018-02-06T15:43:01.729255Z,-46,7,"{""time"": ""2018-02-06T15:43:01.595905Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1993,240AC4F01E0286DC,2018-02-06T15:43:01.730680Z,-45,7,"{""time"": ""2018-02-06T15:43:01.595905Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
1994,240AC4F01E023E3C,2018-02-06T15:43:04.358404Z,-42,7,"{""time"": ""2018-02-06T15:43:04.220380Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1995,240AC4F01E023C54,2018-02-06T15:43:04.356196Z,-44,7,"{""time"": ""2018-02-06T15:43:04.220380Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1996,240AC4F01E025FF4,2018-02-06T15:43:04.360198Z,-47,7,"{""time"": ""2018-02-06T15:43:04.220380Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
1997,240AC4F01E023E3C,2018-02-06T15:43:04.758332Z,-53,5,"{""time"": ""2018-02-06T15:43:04.619849Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1998,240AC4F01E025FF4,2018-02-06T15:43:04.760340Z,-46,7,"{""time"": ""2018-02-06T15:43:04.619849Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
1999,240AC4F01E0286DC,2018-02-06T15:43:04.757667Z,-44,7,"{""time"": ""2018-02-06T15:43:04.619849Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2000,240AC4F01E0286DC,2018-02-06T15:43:10.437205Z,-43,7,"{""time"": ""2018-02-06T15:43:10.300103Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2001,240AC4F01E023C54,2018-02-06T15:43:10.435857Z,-52,6,"{""time"": ""2018-02-06T15:43:10.300103Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2002,240AC4F01E025FF4,2018-02-06T15:43:10.439248Z,-47,7,"{""time"": ""2018-02-06T15:43:10.300103Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2003,240AC4F01E023C54,2018-02-06T15:43:11.729374Z,-46,6,"{""time"": ""2018-02-06T15:43:11.595879Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2004,240AC4F01E0286DC,2018-02-06T15:43:11.730740Z,-50,7,"{""time"": ""2018-02-06T15:43:11.595879Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2005,240AC4F01E023E3C,2018-02-06T15:43:11.731374Z,-45,7,"{""time"": ""2018-02-06T15:43:11.595879Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2006,240AC4F01E023E3C,2018-02-06T15:43:14.358461Z,-42,7,"{""time"": ""2018-02-06T15:43:14.220339Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2007,240AC4F01E025FF4,2018-02-06T15:43:14.360276Z,-52,7,"{""time"": ""2018-02-06T15:43:14.220339Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2008,240AC4F01E023C54,2018-02-06T15:43:14.356468Z,-43,6,"{""time"": ""2018-02-06T15:43:14.220339Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2009,240AC4F01E023E3C,2018-02-06T15:43:14.758556Z,-53,6,"{""time"": ""2018-02-06T15:43:14.619836Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2010,240AC4F01E0286DC,2018-02-06T15:43:14.757838Z,-43,7,"{""time"": ""2018-02-06T15:43:14.619836Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2011,240AC4F01E025FF4,2018-02-06T15:43:14.760273Z,-47,7,"{""time"": ""2018-02-06T15:43:14.619836Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2012,240AC4F01E025FF4,2018-02-06T15:43:20.439243Z,-47,6,"{""time"": ""2018-02-06T15:43:20.300084Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2013,240AC4F01E023C54,2018-02-06T15:43:20.435101Z,-56,6,"{""time"": ""2018-02-06T15:43:20.300084Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2014,240AC4F01E0286DC,2018-02-06T15:43:20.436555Z,-42,7,"{""time"": ""2018-02-06T15:43:20.300084Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2015,240AC4F01E023E3C,2018-02-06T15:43:21.731551Z,-45,7,"{""time"": ""2018-02-06T15:43:21.595890Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2016,240AC4F01E023C54,2018-02-06T15:43:21.729114Z,-45,6,"{""time"": ""2018-02-06T15:43:21.595890Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2017,240AC4F01E0286DC,2018-02-06T15:43:21.729657Z,-51,7,"{""time"": ""2018-02-06T15:43:21.595890Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2018,240AC4F01E023E3C,2018-02-06T15:43:24.357493Z,-42,7,"{""time"": ""2018-02-06T15:43:24.220211Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2019,240AC4F01E025FF4,2018-02-06T15:43:24.359369Z,-50,7,"{""time"": ""2018-02-06T15:43:24.220211Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2020,240AC4F01E023C54,2018-02-06T15:43:24.355107Z,-43,7,"{""time"": ""2018-02-06T15:43:24.220211Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2021,240AC4F01E023E3C,2018-02-06T15:43:24.758244Z,-57,6,"{""time"": ""2018-02-06T15:43:24.619843Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2022,240AC4F01E0286DC,2018-02-06T15:43:24.757577Z,-43,6,"{""time"": ""2018-02-06T15:43:24.619843Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2023,240AC4F01E025FF4,2018-02-06T15:43:24.760258Z,-47,7,"{""time"": ""2018-02-06T15:43:24.619843Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2024,240AC4F01E025FF4,2018-02-06T15:43:30.438466Z,-45,7,"{""time"": ""2018-02-06T15:43:30.299959Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2025,240AC4F01E023C54,2018-02-06T15:43:30.434028Z,-54,5,"{""time"": ""2018-02-06T15:43:30.299959Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2026,240AC4F01E0286DC,2018-02-06T15:43:30.434590Z,-42,6,"{""time"": ""2018-02-06T15:43:30.299959Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2027,240AC4F01E0286DC,2018-02-06T15:43:31.730566Z,-52,6,"{""time"": ""2018-02-06T15:43:31.595893Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2028,240AC4F01E023C54,2018-02-06T15:43:31.729108Z,-47,6,"{""time"": ""2018-02-06T15:43:31.595893Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2029,240AC4F01E023E3C,2018-02-06T15:43:31.731335Z,-46,6,"{""time"": ""2018-02-06T15:43:31.595893Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2030,240AC4F01E023E3C,2018-02-06T15:43:34.358317Z,-43,6,"{""time"": ""2018-02-06T15:43:34.220262Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2031,240AC4F01E025FF4,2018-02-06T15:43:34.360046Z,-51,7,"{""time"": ""2018-02-06T15:43:34.220262Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2032,240AC4F01E023C54,2018-02-06T15:43:34.356129Z,-44,7,"{""time"": ""2018-02-06T15:43:34.220262Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2033,240AC4F01E025FF4,2018-02-06T15:43:34.760169Z,-48,6,"{""time"": ""2018-02-06T15:43:34.619893Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2034,240AC4F01E023E3C,2018-02-06T15:43:34.758305Z,-53,6,"{""time"": ""2018-02-06T15:43:34.619893Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2035,240AC4F01E0286DC,2018-02-06T15:43:34.757695Z,-45,7,"{""time"": ""2018-02-06T15:43:34.619893Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2036,240AC4F01E025FF4,2018-02-06T15:43:40.438094Z,-44,6,"{""time"": ""2018-02-06T15:43:40.299977Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2037,240AC4F01E023C54,2018-02-06T15:43:40.435171Z,-53,6,"{""time"": ""2018-02-06T15:43:40.299977Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2038,240AC4F01E0286DC,2018-02-06T15:43:40.435602Z,-44,7,"{""time"": ""2018-02-06T15:43:40.299977Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2039,240AC4F01E023E3C,2018-02-06T15:43:41.731318Z,-44,7,"{""time"": ""2018-02-06T15:43:41.595911Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2040,240AC4F01E023C54,2018-02-06T15:43:41.730315Z,-47,6,"{""time"": ""2018-02-06T15:43:41.595911Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2041,240AC4F01E0286DC,2018-02-06T15:43:41.730751Z,-50,6,"{""time"": ""2018-02-06T15:43:41.595911Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2042,240AC4F01E023C54,2018-02-06T15:43:44.357195Z,-44,6,"{""time"": ""2018-02-06T15:43:44.220171Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2043,240AC4F01E0286DC,2018-02-06T15:43:44.754388Z,-44,7,"{""time"": ""2018-02-06T15:43:44.619777Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2044,240AC4F01E025FF4,2018-02-06T15:43:44.360215Z,-50,7,"{""time"": ""2018-02-06T15:43:44.220171Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2045,240AC4F01E025FF4,2018-02-06T15:43:44.759204Z,-47,6,"{""time"": ""2018-02-06T15:43:44.619777Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2046,240AC4F01E023E3C,2018-02-06T15:43:44.358442Z,-43,7,"{""time"": ""2018-02-06T15:43:44.220171Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2047,240AC4F01E023E3C,2018-02-06T15:43:44.757336Z,-56,6,"{""time"": ""2018-02-06T15:43:44.619777Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2048,240AC4F01E023C54,2018-02-06T15:43:50.435134Z,-54,5,"{""time"": ""2018-02-06T15:43:50.300000Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2049,240AC4F01E025FF4,2018-02-06T15:43:50.438287Z,-50,7,"{""time"": ""2018-02-06T15:43:50.300000Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2050,240AC4F01E0286DC,2018-02-06T15:43:50.433448Z,-44,7,"{""time"": ""2018-02-06T15:43:50.300000Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2051,240AC4F01E023E3C,2018-02-06T15:43:51.731408Z,-46,6,"{""time"": ""2018-02-06T15:43:51.595939Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2052,240AC4F01E023C54,2018-02-06T15:43:51.730164Z,-47,6,"{""time"": ""2018-02-06T15:43:51.595939Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2053,240AC4F01E0286DC,2018-02-06T15:43:51.728144Z,-51,7,"{""time"": ""2018-02-06T15:43:51.595939Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2054,240AC4F01E023C54,2018-02-06T15:43:54.356992Z,-45,7,"{""time"": ""2018-02-06T15:43:54.217945Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2055,240AC4F01E025FF4,2018-02-06T15:43:54.360243Z,-49,6,"{""time"": ""2018-02-06T15:43:54.217945Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2056,240AC4F01E025FF4,2018-02-06T15:43:54.760284Z,-46,7,"{""time"": ""2018-02-06T15:43:54.619720Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2057,240AC4F01E0286DC,2018-02-06T15:43:54.755123Z,-45,7,"{""time"": ""2018-02-06T15:43:54.619720Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2058,240AC4F01E023E3C,2018-02-06T15:43:54.358437Z,-44,6,"{""time"": ""2018-02-06T15:43:54.217945Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2059,240AC4F01E023E3C,2018-02-06T15:43:54.758448Z,-53,6,"{""time"": ""2018-02-06T15:43:54.619720Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2060,240AC4F01E025FF4,2018-02-06T15:44:00.438339Z,-48,7,"{""time"": ""2018-02-06T15:44:00.299979Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2061,240AC4F01E023C54,2018-02-06T15:44:00.435064Z,-53,7,"{""time"": ""2018-02-06T15:44:00.299979Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2062,240AC4F01E0286DC,2018-02-06T15:44:00.433184Z,-44,6,"{""time"": ""2018-02-06T15:44:00.299979Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2063,240AC4F01E023E3C,2018-02-06T15:44:01.731488Z,-46,7,"{""time"": ""2018-02-06T15:44:01.595841Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2064,240AC4F01E023C54,2018-02-06T15:44:01.730110Z,-45,7,"{""time"": ""2018-02-06T15:44:01.595841Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2065,240AC4F01E0286DC,2018-02-06T15:44:01.728169Z,-50,7,"{""time"": ""2018-02-06T15:44:01.595841Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2066,240AC4F01E023E3C,2018-02-06T15:44:04.358498Z,-45,7,"{""time"": ""2018-02-06T15:44:04.217817Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2067,240AC4F01E023C54,2018-02-06T15:44:04.357255Z,-43,7,"{""time"": ""2018-02-06T15:44:04.217817Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2068,240AC4F01E023E3C,2018-02-06T15:44:04.758606Z,-54,6,"{""time"": ""2018-02-06T15:44:04.619786Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2069,240AC4F01E0286DC,2018-02-06T15:44:04.755061Z,-44,7,"{""time"": ""2018-02-06T15:44:04.619786Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2070,240AC4F01E023C54,2018-02-06T15:44:10.434093Z,-54,4,"{""time"": ""2018-02-06T15:44:10.299905Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2071,240AC4F01E0286DC,2018-02-06T15:44:10.432100Z,-44,6,"{""time"": ""2018-02-06T15:44:10.299905Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2072,240AC4F01E025FF4,2018-02-06T15:44:04.360389Z,-49,7,"{""time"": ""2018-02-06T15:44:04.217817Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2073,240AC4F01E025FF4,2018-02-06T15:44:04.760277Z,-46,7,"{""time"": ""2018-02-06T15:44:04.619786Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2074,240AC4F01E025FF4,2018-02-06T15:44:10.437205Z,-42,7,"{""time"": ""2018-02-06T15:44:10.299905Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2075,240AC4F01E023E3C,2018-02-06T15:44:11.730197Z,-42,6,"{""time"": ""2018-02-06T15:44:11.595723Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2076,240AC4F01E023C54,2018-02-06T15:44:11.729188Z,-41,6,"{""time"": ""2018-02-06T15:44:11.595723Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2077,240AC4F01E0286DC,2018-02-06T15:44:11.727166Z,-48,7,"{""time"": ""2018-02-06T15:44:11.595723Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2078,240AC4F01E023E3C,2018-02-06T15:44:14.358241Z,-46,6,"{""time"": ""2018-02-06T15:44:14.217815Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2079,240AC4F01E023C54,2018-02-06T15:44:14.358109Z,-43,7,"{""time"": ""2018-02-06T15:44:14.217815Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2080,240AC4F01E025FF4,2018-02-06T15:44:14.360157Z,-54,6,"{""time"": ""2018-02-06T15:44:14.217815Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2081,240AC4F01E023E3C,2018-02-06T15:44:14.758254Z,-57,6,"{""time"": ""2018-02-06T15:44:14.619735Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2082,240AC4F01E025FF4,2018-02-06T15:44:14.759146Z,-45,6,"{""time"": ""2018-02-06T15:44:14.619735Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2083,240AC4F01E0286DC,2018-02-06T15:44:14.755261Z,-44,7,"{""time"": ""2018-02-06T15:44:14.619735Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2084,240AC4F01E025FF4,2018-02-06T15:44:20.438150Z,-47,6,"{""time"": ""2018-02-06T15:44:20.299888Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2085,240AC4F01E023C54,2018-02-06T15:44:20.434534Z,-58,6,"{""time"": ""2018-02-06T15:44:20.299888Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2086,240AC4F01E0286DC,2018-02-06T15:44:20.433354Z,-44,7,"{""time"": ""2018-02-06T15:44:20.299888Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2087,240AC4F01E023E3C,2018-02-06T15:44:21.731191Z,-45,7,"{""time"": ""2018-02-06T15:44:21.595790Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2088,240AC4F01E023C54,2018-02-06T15:44:21.728522Z,-44,7,"{""time"": ""2018-02-06T15:44:21.595790Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2089,240AC4F01E0286DC,2018-02-06T15:44:21.728269Z,-58,6,"{""time"": ""2018-02-06T15:44:21.595790Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2090,240AC4F01E023E3C,2018-02-06T15:44:24.358281Z,-44,7,"{""time"": ""2018-02-06T15:44:24.217809Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2091,240AC4F01E025FF4,2018-02-06T15:44:24.360108Z,-53,7,"{""time"": ""2018-02-06T15:44:24.217809Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
